"application_date","snapshot_date","country","base_ccy","referrer","entity","server","house_name","org","application_type","kyc_status","screening_status","batch_result","received_docs","num_inbound_emails","num_inbound_calls","num_outbound_emails","num_outbound_calls","is_converted"
"2020-08-31","2020-08-31","Australia","AUD","referrer31","Entity1","S","cat34","1","Individual",,"Ops Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","Ecuador","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Namibia","GBP","referrer2","Entity4","P","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Venezuela","USD",,"Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Missing ID and POR","Batch - Processed","PASS",True,,,,,False
"2020-09-01","2020-09-01","France","EUR",,"Entity3","N2","cat13","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-09-01","2020-09-01","Spain","EUR","referrer3","Entity3","N","cat15","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-24","2020-09-24","Nigeria","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-29","2020-09-29","Malaysia","USD","unknown","Entity2","J10","cat20","1","Individual",,"Ops Reviewed","match",,,,,,False
"2020-09-29","2020-09-29","Philippines","USD","unknown","Entity2","J10","cat2","1","Individual",,"Completed","match",True,,,,,False
"2020-09-01","2020-09-01","","USD",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","","GBP",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","","GBP",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","","GBP",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","","GBP",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","","GBP",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","","GBP",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-01","2020-09-01","Pakistan","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID and POR","Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Guatemala","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Cambodia","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID","Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","Vietnam","USD","referrer18","Entity2","J10","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Completed","PASS",True,,,,,True
"2020-09-01","2020-09-01","China","USD","unknown","Entity3","A01","cat10","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-09-13","2020-09-13","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Greece","EUR","referrer20","Entity3","N","cat39","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Mauritius","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Australia","AUD","unknown","Entity1","S","cat6","1",,,,,,,,,,False
"2020-08-31","2020-08-31","Brazil","USD","referrer6","Entity2","J10","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Argentina","USD",,"Entity1","J7","cat35","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","R01","Other","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Jamaica","USD","referrer11","Entity2","J10","cat3","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-29","2020-09-29","","EUR",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","Pakistan","USD","unknown","Entity2","J10","cat3","1",,,,,,,,,,False
"2020-09-01","2020-09-01","","AUD",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","","EUR",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","","EUR",,,,,"1",,,,,,,,,,False
"2020-09-13","2020-09-13","Australia","USD","unknown","Entity1","J7","cat6","1",,,,,,,,,,False
"2020-09-01","2020-09-01","","USD",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","","USD",,,,,"1",,,,,,,,,,False
"2020-09-01","2020-09-01","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Mexico","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-09-29","2020-09-29","","EUR",,,,,"1",,,,,,,,,,False
"2020-09-29","2020-09-29","Vietnam","USD","unknown","Entity2","J10","cat2","1","Joint",,"Ops Reviewed","match",,,,,,False
"2020-09-01","2020-09-01","Colombia","USD","referrer3","Entity2","E3","cat4","1",,,,,,,,,,False
"2020-09-29","2020-09-29","Mongolia","USD","unknown","Entity2","J10","cat3","1",,,,,,,,,,False
"2020-09-13","2020-09-13","India","USD","referrer19","Entity3","J","cat14","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-09-01","2020-09-01","Mexico","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Mexico","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-13","2020-09-13","Egypt","USD","referrer12","Entity2","J10","Other","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-09-01","2020-09-01","Venezuela","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-09-13","2020-09-13","Thailand","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID review","Pending Review",,True,,,,,False
"2020-09-13","2020-09-13","Thailand","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID review","Batch - Processed","PASS",True,,,,,False
"2020-09-13","2020-09-13","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Missing ID","Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Colombia","USD","referrer3","Entity2","J10","cat4","1","Joint",,"Batch - Processed","PASS",True,,,,,False
"2020-09-01","2020-09-01","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-01","2020-09-01","Mexico","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-01","2020-09-01","Brazil","USD","referrer6","Entity2","E3","cat3","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-09-01","2020-09-24","Uganda","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Ops Reviewed","PASS",True,,,1,,False
"2020-09-01","2020-09-01","Malaysia","USD","referrer8","Entity2","E3","cat2","1","Individual",,"Completed","PASS",True,,,,,False
"2020-09-01","2020-09-01","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Completed","PASS",True,,,,,False
"2020-09-13","2020-09-13","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","China","USD","unknown","Entity2","E3","Other","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","Vietnam","USD","referrer7","Entity2","J10","cat2","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-09-01","2020-09-01","Pakistan","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID and POR","Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Ecuador","USD","unknown","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-09-01","2020-09-01","China","USD","unknown","Entity2","J10","cat9","1",,,,,,,,,,False
"2020-09-13","2020-09-13","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Ops Reviewed","match",,,,,,True
"2020-09-24","2020-09-24","Nigeria","USD","referrer19","Entity4","T","cat27","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Argentina","USD","referrer30","Entity2","J10","cat9","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-09-01","2020-09-01","Vietnam","USD","referrer7","Entity2","E3","Other","1","Individual",,"Completed","PASS",True,,,,,False
"2020-09-01","2020-09-01","China","USD","unknown","Entity2","E3","cat41","1","Individual",,"Ops Reviewed","match",True,,,,,False
"2020-09-24","2020-09-24","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-29","2020-09-29","Philippines","USD","unknown","Entity2","J10","cat2","1","Individual",,"Ops Reviewed","match",,,,,,False
"2020-09-24","2020-09-24","United Kingdom","GBP","unknown","Entity3","K","cat5","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-24","2020-09-24","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-24","2020-09-24","Nigeria","GBP","referrer2","Entity4","K","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-24","2020-09-25","Canada","CAD","referrer10",,"U2","cat17","2","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-09-13","2020-09-13","Thailand","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID review and POR","Batch - Processed","PASS",True,,,,,False
"2020-09-13","2020-09-13","Thailand","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID review","Batch - Processed","PASS",True,,,,,False
"2020-09-01","2020-09-07","India","USD","unknown","Entity2","E3","cat2","1","Individual","Complete","Ops Reviewed","match",True,,,1,,False
"2020-09-13","2020-09-13","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-24","2020-09-24","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-24","2020-09-24","Morocco","EUR","referrer19","Entity3","G","cat14","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-24","2020-09-24","Guyana","USD","referrer6","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","India","USD","unknown","Entity2","E3","cat2","1","Individual","Complete","Completed","PASS",True,,,2,1,False
"2020-09-01","2020-09-01","South Africa","GBP","referrer2","Entity4","P","cat1","1",,,,,,,,,,False
"2020-09-24","2020-09-24","Morocco","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-24","2020-09-24","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Missing ID","Batch - Reviewed","match",,,,,,False
"2020-09-24","2020-09-24","United Kingdom","GBP","unknown","Entity3","K","cat5","1","Individual","Complete","Completed","match",True,,,,,False
"2020-09-28","2020-09-28","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Mexico","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-28","2020-09-29","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-09-01","2020-09-01","Costa Rica","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Thailand","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Batch - Processed","PASS",True,,,,,False
"2020-09-01","2020-09-01","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-01","2020-09-01","Vietnam","USD","referrer6","Entity2","J10","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Thailand","USD","unknown","Entity2","E3","cat2","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,,,False
"2020-09-13","2020-09-13","Nigeria","EUR","referrer2","Entity4","R01","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-24","2020-09-24","","USD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","USD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","USD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","USD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","CAD",,,,,"2",,,,,,,,,,False
"2020-09-24","2020-09-24","","CAD",,,,,"2",,,,,,,,,,False
"2020-09-29","2020-09-29","Madagascar","USD",,"Entity3","J","cat14","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-24","2020-09-24","Malaysia","USD","unknown","Entity2","E3","cat20","1","Individual","Missing ID review and POR","Batch - Reviewed","match",True,,,,,False
"2020-09-24","2020-09-24","Israel","USD","referrer17",,"J","cat22","3",,,,,,,,,,False
"2020-09-24","2020-09-24","India","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Pending Review",,,,,,,False
"2020-09-24","2020-09-24","South Africa","EUR","referrer2","Entity4","N","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Algeria","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID","Pending Review",,,,,,,False
"2020-09-14","2020-09-14","Morocco","EUR","referrer4","Entity3","G","cat23","1","Individual",,"Completed","PASS",True,,,,,False
"2020-09-13","2020-09-13","Colombia","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-14","2020-09-14","France","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Ops Reviewed","PASS",,,,,,False
"2020-09-01","2020-09-01","Pakistan","USD","unknown","Entity2","J10","cat3","1",,,,,,,,,,False
"2020-09-01","2020-09-01","Ireland","EUR",,"Entity3","R01","cat5","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Nigeria","USD","referrer2","Entity4","J10","cat30","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-09-01","2020-09-01","Cambodia","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID and POR","Ops Reviewed","PASS",True,,,,,False
"2020-09-01","2020-09-01","South Africa","USD","referrer2","Entity4","E2","cat1","1","Joint",,"Ops Reviewed","PASS",True,,,,,False
"2020-09-01","2020-09-01","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Botswana","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","Denmark","EUR","referrer15","Entity3","G","cat18","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-01","France","EUR","referrer18","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-13","2020-09-13","Ireland","EUR","unknown","Entity3","N","cat5","1","Individual","Missing ID and POR","Batch - Processed","PASS",,,,,,False
"2020-09-13","2020-09-13","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-01","2020-09-03","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Ops Reviewed","match",True,,,1,,False
"2020-09-13","2020-09-13","Malaysia","USD","referrer8","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
